caption,mean,precision,votes,not_funny,somewhat_funny,funny
What?! They ran one by Eugene T. Maleska? How archaic!,1.1666666666666667,0.03862723769652047,126,108,15,3
There are too many clues!,1.1666666666666667,0.039614070410856184,102,86,15,1
Aha! 14 down is a red herring.,1.1666666666666667,0.041992995073954556,102,87,13,2
"9 across, blank is rare fruit in the garden of murder. Five letters.",1.1666666666666667,0.03835488580989111,108,91,16,1
The one in the pink paper is easier.,1.1666666666666667,0.043595696981716385,96,82,12,2
I see clues!,1.1666666666666667,0.043013100235928324,114,99,11,4
The blackheads on my nose are so prominent! Get me an appointment with my dermatologist.,1.1666666666666667,0.04604218762109019,96,83,10,3
"‘Law and Order’ actor, Michael blank.  Starts with an M and ends with a Y. Oh, such an elusive clue.",1.1666666666666667,0.03518657752744984,126,106,19,1
"Watson I've solved the problem after going over all the words I've
deduced that there's a square missing.. That was easy if I say so.",1.1666666666666667,0.03615507630310935,120,101,18,1
It never helps to magnify a problem.,1.1666666666666667,0.038042680832094666,120,102,16,2
"6 letters: The clue is brilliant, helpful, detective sidekick. I got nothing.",1.1666666666666667,0.04604218762109019,96,83,10,3
I'm looking for a word game the Times hasn't bought out yet.,1.1666666666666667,0.0480584330140953,90,78,9,3
"Elementary, Watson. The culprit is either Etta James or Mel Ott.",1.1666666666666667,0.044244193924695606,102,88,11,3
We don’t have time for puzzles.  Ten letter word for early education?  It’s elementary my dear Watson.,1.1666666666666667,0.04321358157014429,120,105,10,5
Basic ... 10 letters ... starts with E ...,1.1666666666666667,0.0465121310154956,108,95,8,5
This seems like a crossword puzzle to me,1.1666666666666667,0.03862723769652047,126,108,15,3
"My dear Watson, the clues are in plain sight but we won't discover the solution until next week.",1.1666666666666667,0.03708284662416535,102,85,17,0
"Watson - why do you think ""detective overrated"" for nine across is egomaniac?",1.1666666666666667,0.03984095364447978,120,103,14,3
"Hmmm, a 14-letter sarcastic phrase used to respond to someone who states the obvious?",1.1666666666666667,0.04638626689884595,102,89,9,4
Fourteen letters for snobbish detective? That's preposterous!,1.1666666666666667,0.04262907222244237,108,93,12,3
"What's a 10-letter word for primary school, my dear Watson?",1.1655629139072847,0.03691223835069048,151,131,15,5
"If you want a clue, try 47-Across",1.1653543307086613,0.0366783897944027,127,108,17,2
"Alimentary, my dear Waston.",1.1653543307086613,0.03994086919204321,127,110,13,4
Quiet Watson! I'm looking for clues!,1.1653543307086613,0.04295627760551033,127,112,9,6
"I say, Watson, you don't have a clue do you?",1.1653543307086613,0.0366783897944027,127,108,17,2
"Puzzling, Watson.  Very puzzling.",1.165289256198347,0.04123958661115588,121,105,12,4
"It's a puzzling case, my dear Watson.
If we only had a clue!",1.165289256198347,0.03775210471212321,121,103,16,2
"Ten letters, starts with e, ends in y.",1.165289256198347,0.03775210471212321,121,103,16,2
"What’s a 10-letter word for basic, Watson?",1.165289256198347,0.03953431998943539,121,104,14,3
The lowest and vilest alleys in London do not present a more dreadful threat than an undone crossword puzzle.,1.165289256198347,0.04287708654620767,121,106,10,5
solve the cross,1.165289256198347,0.03953431998943539,121,104,14,3
It appears to me an intense game of Tetris,1.165289256198347,0.04287708654620767,121,106,10,5
You've committed an erasure!,1.165289256198347,0.03775210471212321,121,103,16,2
Those are not real words!,1.165289256198347,0.03953431998943539,121,104,14,3
"Based on the lack of answers, Watson, I deduce you should find a new hobby.",1.1652173913043478,0.040834982203559474,115,99,13,3
Watson! One or Two ll's in elementary?,1.1652173913043478,0.04266205659437598,115,100,11,4
"Watson, what's a six-letter word for ""incompetent sidekick""?",1.1652173913043478,0.03892223619305935,115,98,15,2
I’m trying to find the clitoris,1.1652173913043478,0.04441403352723618,115,101,9,5
Clear my schedule!,1.165137614678899,0.03572881176008542,109,91,18,0
I can’t find a four letter word that starts with C,1.165137614678899,0.03572881176008542,109,91,18,0
"Mr. Watson! Come here I need you, 13 down.""First words said over the telephone""",1.165137614678899,0.046108798686640765,109,96,8,5
"The problem is elementary, my dear Watson. Someone has blacked out 14 of the spaces!",1.165137614678899,0.04226383780148398,109,94,12,3
What is a 3letter word for antidisestablism?,1.165137614678899,0.04226383780148398,109,94,12,3
10 across: too hard for Watson.,1.165137614678899,0.038032126618099175,109,92,16,1
Watson! It looks like some sort of a clue!?,1.165137614678899,0.044228120591063506,109,95,10,4
Invisible ink. Foiled again!,1.1650485436893203,0.0479884484217073,103,91,7,5
"Melon?! Fruit, 5 letters, ending in O, N? That's a lemon entry mistake, my dear Watson!",1.1650485436893203,0.0479884484217073,103,91,7,5
"Clues, Watson! There are clues!",1.1650485436893203,0.03926094172997654,103,87,15,1
"Why do they make the print size so small, Watson?",1.1650485436893203,0.04384240371744845,103,89,11,3
The answer for 7 across is elementary Dr. Watson!,1.1650485436893203,0.041614768467746824,103,88,13,2
"If you turn it the other way, it makes thing bigger, Mr Holmes",1.1649484536082475,0.04559743817771682,97,84,10,3
Watson…What’s a ten letter word  for straightforward and uncomplicated?,1.1649484536082475,0.043178116402505344,97,83,12,2
Watson! What's an eight-letter word for 'Raging Bull's Cathy ____'?,1.1649484536082475,0.04559743817771682,97,84,10,3
Why do they make these numbers and letters so tiny?,1.1649484536082475,0.043178116402505344,97,83,12,2
A four letter word for 'a piece of evidence.',1.1649484536082475,0.043178116402505344,97,83,12,2
Someone has erased pen.,1.164835164835165,0.05006402802423406,91,80,7,4
Watson's birthday?!? I have no idea!,1.1647058823529413,0.05251932770420081,85,75,6,4
"Sorry Watson, but having carefully analyzed these clues I have concluded this is ‘ The London Times’ not the New York Times’",1.1639344262295082,0.037465887004401,122,104,16,2
You are a 12 across.,1.1639344262295082,0.03923232960085896,122,105,14,3
"‘Straightforward and uncomplicated' - ten letters.
Why it's ‘child's play’ my dear Watson.",1.1639344262295082,0.040922593793579674,122,106,12,4
"A ten letter word for the type of school before junior high, Watson?   These puzzles are impossible!",1.1639344262295082,0.045619159061144464,122,109,6,7
"Just as I suspected, Watson: a rebus puzzle.",1.1639344262295082,0.040922593793579674,122,106,12,4
Famed private eye sidekick -- six letters. I don't get it.,1.1637931034482758,0.0423166572149465,116,101,11,4
"Watson, this is infuriating.  I don't have a clue.",1.1637931034482758,0.0423166572149465,116,101,11,4
"Watson, according to this 5-across clue, it's a 7-letter word describing a cruise ship that apparently left Miami with 5,000 passengers, one of whom had motive and opportunity to throw the woman overboard while he claimed to be at the buffet.",1.1637931034482758,0.0423166572149465,116,101,11,4
I'm stumped.  Ten letters for a primary grade school.,1.1636363636363636,0.03986481059550266,110,94,14,2
"Four letters. ""A hint,"" they say. Second letter's an ""L"". By George, Watson, I think this might be a clue!",1.1636363636363636,0.04190475862247781,110,95,12,3
"The clue is “A school for children.” Ten letters, starts with an E, my dear Watson.",1.1636363636363636,0.043849908399003025,110,96,10,4
"Watson, what’s a three letter word for “feline”?",1.1636363636363636,0.043849908399003025,110,96,10,4
I know the murder was upstairs but the light is better here.,1.1636363636363636,0.03771468483790464,110,93,16,1
Don't just sit there!  Find my thesaurus!,1.1636363636363636,0.03771468483790464,110,93,16,1
"Hmmm...Six letter Doyle character. Watson, who is this Doyle fellow?",1.1636363636363636,0.04190475862247781,110,95,12,3
"It's simple. If it jiggles, it's fat.",1.1636363636363636,0.04190475862247781,110,95,12,3
What's another four-letter word for hint?,1.1634615384615385,0.038913974470468765,104,88,15,1
"It's NOT 'elementary,' my dear Watson. The second letter is an 'r.'",1.1634615384615385,0.04554576710569953,104,91,9,4
"Don't worry sir, we'll find out why ""Oreo"" appears so often.",1.1634615384615385,0.041243228613608844,104,89,13,2
"Watson!  To crack this case, all we need now is a word that ends in two w's.",1.1634615384615385,0.04554576710569953,104,91,9,4
"What is a synonym for ""hint""?",1.1634615384615385,0.041243228613608844,104,89,13,2
There must be something wrong with this QR. My lens can't read it.,1.1634615384615385,0.04947554846607403,104,93,5,6
"No, Watson, I DON'T know a six-letter word for ""Tik Tok Dance""",1.163265306122449,0.04960156323045027,98,87,6,5
What's a four-letter word for 'Hint' that begins with a C?,1.163265306122449,0.047433338899760695,98,86,8,4
"But that's absurd -- ""Barbarian,"" and the answer is ""Conan""?",1.163265306122449,0.047433338899760695,98,86,8,4
"Scotland Yard lasted, oooh give or take a century, and now I’’m rebranding as a ‘Crosswords Specialist’’. I’ll be damned  though if the Sunday puzzle doesn’t get me every time”",1.163265306122449,0.047433338899760695,98,86,8,4
Damnit Watson! Why do they have to use 11 pt. Courier?,1.163265306122449,0.04960156323045027,98,87,6,5
A clue! Right under our noses this whole time.,1.163265306122449,0.042768385142882594,98,84,12,2
"Think Watson, it's three letters, private _ _ _?",1.1630434782608696,0.0470769412025354,92,80,9,3
"I'm used to connecting dots, Watson! Not connecting squares!",1.1630434782608696,0.0470769412025354,92,80,9,3
"No, Watson, a thumb doesn't fill in 11 across",1.1630434782608696,0.04954926776680301,92,81,7,4
21 across is “elementary” dear Watson,1.1627906976744187,0.03615263198871632,129,110,17,2
Hmm 10 letters... straightforward and uncomplicated,1.1627906976744187,0.039360651185251734,129,112,13,4
"Primary school, ten letters...seriously, Watson?!",1.1627906976744187,0.04232622028651463,129,114,9,6
2 down: “Gay detective duo of 19th Century England”,1.1627906976744187,0.039360651185251734,129,112,13,4
The New Yorker uses such teeny fonts !,1.1626016260162602,0.042219484104416796,123,108,10,5
These clues don't line up.,1.1626016260162602,0.040610402814036446,123,107,12,4
I know the name begins with a W,1.1626016260162602,0.040610402814036446,123,107,12,4
"Clearly, the victim was slain by a rebus.",1.1623931623931625,0.04197676816193102,117,102,11,4
"Damn it! I knew I should have Trademarked ""Afoot""!",1.1623931623931625,0.04197676816193102,117,102,11,4
‘____ school.’ Ten letters.,1.1623931623931625,0.03830567363544256,117,100,15,2
It can’t be impossible so it must be improbable.,1.1623931623931625,0.04535166477623477,117,104,7,6
"Ahah, Will Shortz did it!",1.1623931623931625,0.04197676816193102,117,102,11,4
Get me 10-Down!,1.1623931623931625,0.04197676816193102,117,102,11,4
the fuck is this shit,1.1623931623931625,0.04369681088647362,117,103,9,5
"Hells bells, Watson, you damn well know the answer to 37 across, ‘rule requiring casting Cumberbatch in everything’ is ‘Benedictectedict’",1.1623931623931625,0.04018316623902069,117,101,13,3
"Hmm... level of school, younger students",1.162162162162162,0.04532264990800004,111,98,8,5
"It's a ""piece of cake"" my dear Watson, not ""elementary.""",1.162162162162162,0.03953153302469618,111,95,14,2
This is one of the most puzzling cases I've ever come across  Watson.,1.162162162162162,0.04347806838951073,111,97,10,4
"Hell's Bell's, Watson! There isn't a cross word here after all.",1.162162162162162,0.04532264990800004,111,98,8,5
"Dammit,Watson!  It was right here in front of us the whole time.",1.162162162162162,0.03953153302469618,111,95,14,2
"The game is afoot, Watson! We've got missing words.",1.162162162162162,0.041551681880313926,111,96,12,3
Dammit Watson—Why can’t everything just be elementary?!,1.162162162162162,0.041551681880313926,111,96,12,3
"""Wordle got us nowhere, Watson. We will have to use our brains.""",1.162162162162162,0.041551681880313926,111,96,12,3
"Damn New Yorker, I haven't a clue",1.161904761904762,0.0408782018356128,105,90,13,2
"By George, Watson, this Will Shortz fellow has left us some clues.",1.161904761904762,0.043060162197363826,105,91,11,3
"Moderately challenging, my ass!",1.161904761904762,0.03612100523258913,105,88,17,0
"Taken as a whole, Watson, these clues point to an amateur.",1.161904761904762,0.04513676718168309,105,92,9,4
I need a four letter word meaning 'hint'.,1.161904761904762,0.04712194748483605,105,93,7,5
Blast it Watson! I don't have a clue!,1.161764705882353,0.036485870717506655,136,117,16,3
"The answer to the crossword puzzle IS  ""elementary"" , my dear Watson.",1.161764705882353,0.040718744426068994,136,120,10,6
What's a six letter word for Doofus hat wearer?,1.1616161616161615,0.05315653811369081,99,90,2,7
We'll solve this mystery when we ascertain what words have been blacked out.,1.1616161616161615,0.04473304473304475,99,86,10,3
"No words, no worries. I’m a happy man with clues.",1.1616161616161615,0.03985924189591093,99,84,14,1
Why is this print so damn small?,1.1616161616161615,0.046980723221066986,99,87,8,4
